sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,c_length_of_stay,custody_length_of_stay,two_year_recid
1,0,0,0,0,0,2,0,0.0660601819454163,1,0,1.28,2.0,1
1,0,0,0,1,0,3,1,0.0054583624912526,0,0,1.28,2.0,0
1,0,2,0,0,0,0,0,0.0002799160251924,1,0,1.74,0.0,1
1,0,2,0,0,0,1,1,0.1577326801959412,0,0,0.87,1.0,0
1,0,0,0,0,0,4,1,0.0058782365290412,0,0,4.04,4.0,0
1,0,0,0,0,0,0,0,0.0594821553533939,0,0,1.14,32.0,0
0,1,3,0,0,0,4,0,0.158852344296711,1,0,1.32,1.0,1
1,0,0,1,1,0,2,0,0.0037788663400979,1,0,49.95,33.0,1
1,1,5,0,0,0,0,0,0.0009797060881735,1,1,0.68,1.0,0
1,1,2,0,0,0,2,0,0.0013995801259622,0,0,0.91,0.0,0
1,2,3,0,0,0,0,0,0.010776766969909,1,0,1.83,2.0,1
1,0,0,0,0,1,8,0,0.0078376487053883,0,0,1.01,3.0,0
0,0,0,0,0,0,5,0,0.004478656403079,1,0,0.83,8.0,1
1,0,0,0,0,0,4,0,0.0660601819454163,1,1,108.86,109.0,1
0,0,0,0,0,0,2,0,0.0137158852344296,1,0,2.06,2.0,1
1,0,0,0,0,0,2,0,0.0594821553533939,1,1,21.88,16.0,1
1,1,2,0,0,0,10,0,0.0594821553533939,1,0,42.96,72.0,1
1,0,0,0,0,0,2,1,0.0054583624912526,0,0,3.26,3.0,0
1,0,2,0,0,0,6,1,0.158852344296711,1,0,1.82,0.0,1
1,1,0,0,0,0,20,0,0.158852344296711,0,0,3.16,137.0,0
1,1,3,0,0,0,1,1,0.0079776067179846,0,0,1.09,1.0,0
1,0,0,0,1,0,3,0,0.158852344296711,1,1,119.06,9.0,1
1,0,2,0,0,0,0,0,0.0008397480755773,0,0,43.8,44.0,0
1,1,2,0,0,0,0,0,0.0660601819454163,0,0,1.01,1.0,0
1,0,3,0,0,0,0,1,0.004478656403079,1,1,3.21,2.0,1
1,0,2,0,0,0,1,1,0.1577326801959412,1,1,3.05,1.0,1
1,1,2,0,0,0,0,0,0.0015395381385584,0,0,1.83,2.0,0
1,0,0,0,0,1,2,1,0.0009797060881735,1,0,0.22,0.0,0
0,1,0,0,0,0,3,0,0.0594821553533939,0,0,2.31,2.0,0
1,2,2,0,0,0,1,0,0.0100769769069279,0,0,40.42,121.0,0
1,1,0,0,0,0,0,0,0.0660601819454163,0,0,0.81,1.0,0
0,0,2,0,0,0,0,1,0.0188943317004898,1,0,0.72,1.0,0
0,1,3,0,0,0,0,0,0.0074177746675997,0,0,0.7,1.0,0
1,0,0,1,0,0,10,0,0.008257522743177,1,0,2.05,268.0,1
1,1,2,0,0,0,2,0,0.0594821553533939,1,0,63.82,123.0,1
1,1,0,0,0,0,0,1,0.1577326801959412,1,0,0.82,0.0,0
1,0,2,0,0,0,1,0,0.0660601819454163,1,0,0.8,14.0,1
0,1,0,0,0,0,0,0,0.0065780265920223,1,1,9.71,10.0,1
1,1,0,0,0,0,1,1,0.0090972708187543,1,1,2.32,1.0,1
1,2,0,0,2,2,2,0,0.0594821553533939,1,0,1.0,0.0,1
1,1,2,0,0,0,11,0,0.158852344296711,1,0,58.27,61.0,1
1,1,0,0,0,0,4,0,0.0001399580125962,1,0,3.07,3.0,1
1,1,2,0,0,0,3,0,0.0009797060881735,0,0,0.67,1.0,0
1,0,0,0,0,0,15,0,0.158852344296711,0,0,42.97,43.0,0
1,2,0,0,1,1,8,0,0.0054583624912526,1,0,255.08,255.0,1
1,0,3,0,0,0,1,0,0.158852344296711,0,0,2.96,6.0,0
1,0,2,0,0,0,2,0,0.158852344296711,0,0,18.35,18.0,0
1,0,3,0,0,0,13,0,0.0279916025192442,0,0,4.12,4.0,0
1,0,0,0,0,0,1,1,0.1577326801959412,1,0,0.96,1.0,1
1,0,0,1,0,0,9,1,0.0029391182645206,1,0,1.28,5.0,1
1,0,0,0,0,0,6,0,0.0023792862141357,1,0,6.07,6.0,0
1,0,0,0,0,0,1,1,0.1577326801959412,0,0,115.06,115.0,0
1,1,0,0,0,0,12,1,0.158852344296711,0,0,0.55,0.0,0
1,0,2,0,0,0,2,0,0.158852344296711,0,0,64.4,64.0,0
1,1,0,0,0,0,0,1,0.1577326801959412,1,1,4.05,118.0,1
1,0,0,0,1,0,3,0,0.0594821553533939,1,0,0.84,0.0,1
1,2,2,0,0,3,1,0,0.006997900629811,1,0,1.22,10.0,1
1,1,0,0,0,0,4,1,0.1577326801959412,1,1,1.07,36.0,1
0,1,2,0,0,0,0,1,0.0079776067179846,0,0,0.86,0.0,0
0,1,2,0,0,0,23,0,0.158852344296711,1,0,62.37,62.0,1
1,0,0,0,0,0,7,0,0.0005598320503848,1,0,1.05,1.0,1
0,2,0,0,0,0,0,0,0.0594821553533939,0,0,0.84,1.0,0
1,0,3,0,0,0,1,0,0.0002799160251924,0,0,0.95,1.0,0
1,0,0,0,0,0,8,0,0.0013995801259622,0,0,40.19,40.0,0
1,0,0,0,0,0,9,0,0.0106368089573128,0,0,1.2,5.0,0
1,0,0,0,0,0,1,1,0.1577326801959412,0,0,14.23,0.0,0
1,0,0,0,0,0,1,0,0.0043386983904828,1,0,0.59,1.0,0
1,0,0,0,0,0,5,0,0.158852344296711,1,1,28.09,222.0,1
0,0,2,0,0,0,10,0,0.0660601819454163,1,1,13.91,14.0,1
1,1,0,0,0,0,21,0,0.158852344296711,1,0,112.36,84.0,1
1,0,0,0,0,0,2,1,0.0005598320503848,0,0,31.62,32.0,0
1,0,3,0,0,0,6,0,0.158852344296711,1,0,14.16,14.0,0
0,0,0,0,0,0,0,1,0.1577326801959412,1,1,0.26,0.0,1
1,0,3,0,0,0,8,1,0.0134359692092372,1,0,56.71,57.0,1
1,0,0,0,0,1,5,0,0.158852344296711,1,0,4.92,140.0,1
1,2,2,0,0,1,2,1,0.1577326801959412,1,0,24.86,25.0,1
1,0,2,0,0,0,4,1,0.0079776067179846,0,0,1.07,1.0,0
1,1,0,0,0,0,7,0,0.0660601819454163,1,1,117.92,32.0,1
1,2,0,0,0,0,2,0,0.0065780265920223,1,1,0.93,1.0,1
1,0,0,0,1,0,11,0,0.010776766969909,1,0,1.68,1.0,1
1,2,0,0,0,0,1,0,0.0051784464660601,1,1,394.98,395.0,1
1,0,3,0,0,0,0,0,0.0594821553533939,0,0,0.19,0.0,0
1,2,2,0,1,0,4,1,0.1577326801959412,1,0,7.82,35.0,1
1,0,3,0,0,0,3,1,0.1577326801959412,0,0,1.28,2.0,0
1,0,0,0,0,0,1,1,0.1577326801959412,0,0,1.16,1.0,0
1,0,0,0,0,0,0,1,0.0106368089573128,0,0,0.63,1.0,0
0,1,2,0,0,0,0,1,0.0188943317004898,1,1,0.23,1.0,1
1,0,0,0,0,0,1,1,0.0117564730580825,0,0,0.96,163.0,0
0,0,0,0,1,0,4,0,0.158852344296711,0,0,2.12,2.0,0
1,0,0,1,0,0,4,0,0.0085374387683694,1,1,1.74,1.0,1
1,0,2,0,0,0,0,0,0.0061581525542337,1,0,0.98,1.0,1
1,0,2,0,0,0,11,1,0.0012596221133659,1,0,0.85,0.0,1
1,1,0,0,0,0,0,1,0.0079776067179846,0,0,1.39,1.0,0
1,0,0,2,0,0,14,0,0.0034989503149055,1,0,1.64,33.0,1
1,0,0,0,0,0,5,0,0.0279916025192442,1,0,0.22,7.0,1
1,2,0,0,5,1,15,0,0.0040587823652904,1,1,2.07,2.0,1
1,1,0,0,0,0,1,0,0.158852344296711,1,0,270.07,270.0,1
1,1,2,0,0,0,0,1,0.001959412176347,0,0,1.16,1.0,0
0,0,0,0,0,0,15,0,0.0660601819454163,1,0,0.8,0.0,1
1,0,3,0,0,0,1,0,0.158852344296711,1,0,0.88,1.0,1
1,1,3,0,0,0,0,0,0.0594821553533939,0,0,1.08,1.0,0
1,0,2,0,0,0,0,0,0.0594821553533939,1,0,1.09,4.0,1
1,2,2,0,0,0,0,0,0.158852344296711,1,0,0.68,14.0,1
1,0,0,0,0,0,10,0,0.0061581525542337,0,0,1.08,1.0,0
1,1,3,0,0,0,2,0,0.158852344296711,0,0,1.04,1.0,0
1,0,2,0,0,0,2,0,0.0043386983904828,0,0,3.16,3.0,0
1,0,2,0,0,0,0,0,0.0037788663400979,0,0,0.95,52.0,0
1,2,0,0,0,3,1,0,0.0594821553533939,1,0,22.34,22.0,1
1,0,0,0,0,0,0,0,0.0002799160251924,0,0,18.07,18.0,0
1,1,0,0,0,0,4,0,0.0279916025192442,1,0,0.86,1.0,1
0,0,0,0,0,0,0,1,0.1577326801959412,0,0,0.98,1.0,0
0,2,0,0,1,0,2,0,0.0025192442267319,0,0,1.03,1.0,0
1,2,2,0,0,0,1,0,0.0106368089573128,0,0,0.97,1.0,0
1,1,0,0,0,0,12,1,0.1577326801959412,1,1,118.02,381.0,1
0,0,0,0,0,0,2,0,0.009517144856543,1,1,4.04,4.0,1
1,1,2,0,0,0,5,0,0.0001399580125962,1,0,1.01,0.0,1
1,0,0,3,1,0,13,0,0.158852344296711,1,0,1.11,1.0,1
0,1,2,0,0,0,0,0,0.0022393282015395,0,0,1.06,1.0,0
1,2,0,0,0,0,0,1,0.1577326801959412,0,0,0.67,1.0,0
1,2,0,0,0,1,0,0,0.0660601819454163,1,1,0.16,0.0,1
1,0,0,0,0,0,5,1,0.1577326801959412,1,0,6.45,6.0,1
0,0,2,0,0,0,1,1,0.1577326801959412,0,0,1.09,1.0,0
0,0,0,0,0,0,2,0,0.0061581525542337,1,0,23.56,24.0,1
1,2,0,0,0,0,1,0,0.158852344296711,1,0,0.72,7.0,1
1,2,0,0,0,0,3,0,0.0117564730580825,1,0,8.76,35.0,1
1,2,0,0,0,0,0,0,0.0594821553533939,0,0,1.11,1.0,0
1,0,2,0,0,0,8,0,0.0009797060881735,0,0,1.03,1.0,0
0,2,0,0,0,0,0,1,0.1577326801959412,1,0,0.82,1.0,1
0,0,0,0,0,0,1,0,0.0061581525542337,0,0,0.71,1.0,0
1,2,0,3,0,0,2,0,0.158852344296711,1,0,43.2,1765.0,1
1,2,2,0,0,0,0,1,0.1577326801959412,0,0,3.69,4.0,0
0,0,2,0,0,0,0,0,0.0594821553533939,1,0,0.75,1.0,1
1,2,0,0,0,0,0,1,0.005738278516445,1,1,1.1,2.0,0
1,2,2,0,0,0,0,1,0.1577326801959412,1,1,0.87,7.0,1
1,2,0,0,0,0,0,0,0.0106368089573128,0,0,0.32,0.0,0
1,0,2,0,0,0,1,0,0.0053184044786564,1,0,30.04,22.0,1
1,0,0,0,0,0,9,0,0.158852344296711,1,1,4.75,1.0,1
1,2,0,0,0,0,0,0,0.0018194541637508,1,0,1.82,2.0,1
1,1,0,0,0,0,4,1,0.0090972708187543,1,0,0.83,1.0,1
0,2,0,0,0,0,2,0,0.0594821553533939,1,0,58.0,117.0,1
1,1,0,0,0,0,15,0,0.0138558432470258,1,0,38.04,28.0,1
1,0,0,1,0,0,8,0,0.158852344296711,1,0,38.55,39.0,1
1,2,5,0,0,0,0,0,0.0660601819454163,1,0,0.82,1.0,1
0,2,0,0,0,0,0,0,0.008257522743177,0,0,0.23,0.0,0
1,2,0,0,1,0,3,0,0.0001399580125962,1,0,6.05,6.0,1
1,0,2,0,0,0,0,0,0.0594821553533939,0,0,12.12,1.0,0
1,2,2,0,0,0,0,0,0.0134359692092372,0,0,0.85,1.0,0
1,0,0,0,1,0,6,1,0.1577326801959412,1,1,48.82,49.0,1
1,2,0,0,0,0,0,0,0.0016794961511546,1,0,5.17,33.0,1
0,1,0,0,0,0,4,0,0.158852344296711,0,0,55.97,56.0,0
1,1,0,0,0,0,3,1,0.158852344296711,0,0,206.09,76.0,0
1,1,2,0,0,0,0,0,0.0076976906927921,0,0,0.35,0.0,0
0,0,2,0,0,0,5,0,0.0594821553533939,1,0,33.27,26.0,1
0,0,0,0,0,0,7,0,0.158852344296711,1,1,2.0,1.0,1
0,1,0,0,0,0,0,0,0.0016794961511546,0,0,1.42,1.0,0
1,0,0,0,0,0,9,1,0.0054583624912526,1,1,1.89,1.0,1
1,1,0,0,0,0,7,1,0.0079776067179846,1,0,4.32,4.0,1
1,1,0,0,0,0,22,1,0.0001399580125962,1,0,9.44,9.0,1
0,1,0,0,0,0,2,1,0.0188943317004898,1,0,0.85,1.0,1
1,0,0,0,0,0,6,0,0.0013995801259622,1,1,0.11,10.0,1
0,1,2,0,0,0,0,0,0.008257522743177,0,0,0.8,0.0,0
1,0,2,0,0,0,0,1,0.0079776067179846,1,0,29.95,3.0,1
1,2,0,0,0,0,0,1,0.1577326801959412,1,0,1.05,1471.0,1
1,2,2,0,0,0,0,0,0.0005598320503848,1,0,1.81,15.0,1
1,1,2,0,0,0,0,0,0.158852344296711,0,0,0.9,0.0,0
1,0,2,0,1,0,8,0,0.158852344296711,1,0,8.64,9.0,1
0,0,5,0,0,0,0,0,0.0138558432470258,1,1,13.43,13.0,0
1,0,2,0,0,0,5,0,0.0036389083275017,1,1,35.06,35.0,1
0,0,0,0,0,0,1,0,0.0134359692092372,0,0,0.59,1.0,0
1,1,0,0,0,0,1,0,0.0660601819454163,0,0,0.2,0.0,0
1,0,0,0,0,0,7,0,0.0001399580125962,0,0,1.28,2.0,0
1,0,5,0,1,0,5,1,0.1577326801959412,0,0,1.3,1.0,0
1,0,0,0,1,0,9,0,0.158852344296711,0,0,1.28,2.0,0
1,1,0,0,0,0,13,1,0.158852344296711,0,0,1.83,1401.0,0
0,0,0,0,0,0,6,0,0.0594821553533939,0,0,0.16,0.0,0
1,0,0,0,0,0,0,0,0.0051784464660601,0,0,1.11,1.0,0
0,0,2,0,0,0,2,0,0.0594821553533939,1,0,0.02,8.0,1
1,1,0,0,0,0,0,1,0.0058782365290412,0,0,5.82,6.0,0
1,0,2,0,0,0,1,1,0.0058782365290412,0,0,1.0,1.0,0
1,1,0,0,0,0,5,0,0.0660601819454163,0,0,2.14,2.0,0
1,2,2,0,0,1,0,0,0.0594821553533939,0,0,0.9,1.0,0
0,0,2,0,0,0,0,0,0.0660601819454163,0,0,1.02,1.0,0
0,0,3,0,0,0,1,1,0.1577326801959412,0,0,1.39,1.0,0
1,0,2,0,0,0,4,0,0.0036389083275017,1,0,0.85,93.0,1
1,0,0,0,0,0,2,1,0.0001399580125962,0,0,1.28,2.0,0
1,2,0,0,0,0,2,0,0.0594821553533939,0,0,34.32,34.0,0
1,0,0,0,3,1,6,1,0.0029391182645206,0,0,0.77,1.0,0
1,0,3,0,0,0,1,0,0.0015395381385584,1,1,3.25,3.0,1
0,0,3,0,0,0,2,0,0.0009797060881735,1,0,1.11,0.0,1
1,2,0,0,0,1,7,1,0.001959412176347,1,0,97.41,56.0,1
1,1,2,0,0,0,5,0,0.158852344296711,0,0,1.28,2.0,0
0,0,2,0,0,0,3,0,0.0053184044786564,1,0,11.21,11.0,1
1,1,2,0,0,0,0,0,0.0061581525542337,1,0,0.82,1.0,1
0,0,0,0,0,0,1,0,0.0137158852344296,0,0,0.8,1.0,0
1,0,0,1,0,0,5,0,0.158852344296711,1,1,170.95,171.0,1
1,1,0,0,0,0,5,0,0.0660601819454163,1,0,0.68,3.0,1
1,2,2,0,0,0,0,1,0.0134359692092372,0,0,0.85,0.0,0
1,0,0,0,0,0,2,0,0.0279916025192442,0,0,0.85,1.0,0
0,2,5,0,0,0,0,0,0.0594821553533939,0,0,1.21,1.0,0
1,0,0,0,0,0,3,0,0.0074177746675997,1,0,5.81,42.0,1
1,0,2,0,0,0,8,1,0.1577326801959412,0,0,28.21,28.0,0
0,0,0,0,0,0,1,0,0.158852344296711,0,0,62.74,63.0,0
0,0,0,0,0,0,7,0,0.0106368089573128,1,0,1.12,46.0,1
1,0,0,0,0,0,0,0,0.0043386983904828,0,0,1.06,1.0,0
1,0,0,0,0,0,2,1,0.0058782365290412,1,0,0.89,1.0,1
1,0,0,0,0,0,5,0,0.0051784464660601,0,0,1.28,2.0,0
1,1,3,0,0,0,0,1,0.1577326801959412,0,0,0.6,1.0,0
1,2,0,0,0,0,2,0,0.0005598320503848,1,0,6.15,34.0,1
0,0,5,0,0,0,2,1,0.1577326801959412,1,0,0.85,0.0,1
1,0,0,0,0,0,7,0,0.010776766969909,1,0,0.16,44.0,1
1,1,2,0,0,0,18,1,0.0023792862141357,1,0,32.84,33.0,1
1,1,3,0,0,0,5,0,0.0134359692092372,1,1,3.91,1.0,1
0,2,2,0,0,0,0,1,0.1577326801959412,1,0,0.86,1.0,1
1,1,2,0,0,0,5,1,0.158852344296711,1,1,0.86,1.0,0
1,0,0,0,0,0,5,0,0.0134359692092372,1,0,0.98,1.0,1
0,1,0,0,0,0,1,0,0.0001399580125962,0,0,0.72,1.0,0
1,2,0,0,0,0,1,0,0.0117564730580825,0,0,1.84,21.0,0
1,0,2,0,0,0,2,1,0.1577326801959412,1,0,33.68,34.0,1
1,0,2,0,0,0,0,1,0.0009797060881735,0,0,0.15,0.0,0
1,0,3,0,0,0,6,1,0.1577326801959412,1,0,39.98,40.0,1
1,0,0,0,0,0,2,0,0.0051784464660601,1,0,0.9,1.0,1
1,0,0,0,0,0,0,0,0.0074177746675997,0,0,24.69,25.0,0
1,0,3,0,0,0,1,1,0.0079776067179846,0,0,46.83,47.0,0
0,0,0,0,0,0,1,0,0.0138558432470258,1,0,33.66,359.0,1
1,0,0,0,0,0,6,0,0.158852344296711,1,0,45.05,45.0,1
1,0,0,0,0,0,2,0,0.158852344296711,0,0,62.08,62.0,0
1,0,0,0,0,0,13,1,0.0001399580125962,1,0,11.14,11.0,0
0,0,3,0,0,0,0,1,0.1577326801959412,0,0,1.35,1.0,0
1,0,0,0,0,0,11,1,0.1577326801959412,1,0,1.05,0.0,1
1,0,0,0,0,0,3,1,0.0054583624912526,1,0,8.14,8.0,1
0,1,3,0,0,0,1,0,0.010776766969909,0,0,2.1,2.0,0
0,0,0,0,1,0,10,0,0.158852344296711,1,0,14.94,15.0,1
1,2,0,0,0,2,0,0,0.0040587823652904,1,0,6.76,7.0,1
1,1,2,0,0,0,0,0,0.0134359692092372,0,0,0.96,1.0,0
0,0,2,0,0,0,0,0,0.0660601819454163,0,0,0.12,0.0,0
1,2,0,0,0,0,4,1,0.0090972708187543,0,0,0.85,1.0,0
1,0,0,0,0,0,5,0,0.158852344296711,1,0,3.15,3.0,1
0,1,2,0,0,0,1,0,0.0015395381385584,0,0,1.89,2.0,0
1,2,0,0,0,0,2,0,0.001959412176347,1,0,0.96,1.0,1
1,1,2,0,0,0,1,1,0.1577326801959412,0,0,0.89,1.0,0
1,0,2,0,0,0,0,1,0.0134359692092372,1,0,23.97,24.0,1
1,0,0,0,0,0,6,0,0.0040587823652904,1,0,131.02,131.0,1
1,0,0,0,0,1,8,1,0.1577326801959412,1,1,32.78,35.0,1
1,0,2,0,0,0,0,0,0.010776766969909,1,0,21.13,21.0,1
1,0,0,0,0,3,12,0,0.006997900629811,1,1,0.22,1.0,1
1,1,0,0,0,0,2,1,0.158852344296711,0,0,1.0,1.0,0
0,0,2,0,0,0,1,1,0.1577326801959412,0,0,30.82,31.0,0
1,0,0,0,0,0,0,0,0.0106368089573128,0,0,0.05,1.0,0
1,0,0,0,0,0,1,1,0.1577326801959412,0,0,1.17,1.0,0
1,0,0,0,0,0,0,1,0.0001399580125962,0,0,5.19,5.0,0
1,0,2,0,0,0,3,1,0.1577326801959412,1,0,0.82,0.0,1
1,0,0,1,0,0,8,0,0.0660601819454163,1,1,6.94,7.0,1
1,2,0,0,0,0,1,1,0.0117564730580825,0,0,15.84,16.0,0
1,2,0,1,0,0,5,0,0.0043386983904828,1,1,1.05,1.0,1
1,0,5,0,0,0,0,1,0.1577326801959412,0,0,0.92,1.0,0
1,0,2,0,0,0,4,0,0.006997900629811,0,0,1.33,1.0,0
0,1,0,0,0,0,25,0,0.009517144856543,1,0,9.98,28.0,1
1,0,5,0,0,0,2,0,0.0594821553533939,0,0,0.88,1.0,0
1,0,3,0,0,0,0,0,0.003219034289713,1,1,87.12,2.0,1
0,0,0,0,0,0,1,1,0.1577326801959412,1,1,1.03,7.0,1
1,0,3,1,0,0,2,1,0.158852344296711,1,0,0.9,1.0,1
1,0,0,0,0,0,9,0,0.0065780265920223,0,0,1.17,1.0,0
1,0,2,0,0,0,4,1,0.0188943317004898,0,0,1.28,2.0,0
1,0,2,0,0,0,8,0,0.158852344296711,0,0,1.28,2.0,0
1,0,0,0,0,0,0,1,0.0058782365290412,0,0,0.91,1.0,0
0,2,0,0,0,0,0,1,0.004478656403079,0,0,0.79,1.0,0
1,1,0,0,0,0,3,0,0.0090972708187543,0,0,1.28,2.0,0
1,2,0,1,1,2,4,0,0.0117564730580825,0,0,31.03,232.0,0
0,0,0,0,0,0,0,1,0.0011196641007697,0,0,1.2,1.0,0
1,0,0,0,0,0,9,0,0.0660601819454163,1,0,0.28,52.0,1
1,2,0,0,0,0,0,1,0.1577326801959412,1,0,1.12,1.0,1
0,2,2,0,0,0,0,0,0.0053184044786564,1,0,18.99,33.0,1
1,2,0,0,0,0,1,0,0.0134359692092372,0,0,0.7,1.0,0
1,0,0,0,0,0,0,1,0.0079776067179846,0,0,0.83,1.0,0
1,0,0,0,0,0,0,0,0.0037788663400979,0,0,1.04,1.0,0
1,0,5,0,0,0,0,0,0.0138558432470258,0,0,2.0,2.0,0
1,0,0,0,0,1,9,0,0.0001399580125962,1,0,1.23,1569.0,1
1,1,2,0,0,0,3,0,0.004478656403079,0,0,0.9,1.0,0
1,0,0,0,0,0,2,0,0.158852344296711,0,0,0.92,1.0,0
1,1,2,0,0,0,0,1,0.1577326801959412,0,0,0.6,1.0,0
1,0,0,0,0,0,2,1,0.0062981105668299,1,0,1.17,1.0,1
1,2,0,0,0,1,1,0,0.0043386983904828,0,0,0.94,1.0,0
1,0,0,0,0,0,3,0,0.158852344296711,1,0,0.97,0.0,1
1,2,0,0,0,0,1,0,0.0078376487053883,0,0,4.84,5.0,0
1,2,2,0,0,0,0,0,0.010776766969909,1,0,0.85,1448.0,1
1,0,0,0,0,0,0,0,0.0030790762771168,0,0,0.83,1.0,0
1,0,0,0,0,1,10,0,0.158852344296711,1,0,7.18,32.0,1
1,0,2,0,0,0,3,1,0.0188943317004898,0,0,0.13,0.0,0
0,0,3,0,0,0,0,1,0.004478656403079,0,0,0.9,1.0,0
1,1,5,0,0,0,5,1,0.0134359692092372,1,0,0.88,2.0,1
1,0,0,0,0,0,7,0,0.0594821553533939,1,0,14.9,15.0,0
1,0,2,0,0,0,0,0,0.0085374387683694,0,0,1.98,2.0,0
1,2,0,0,0,0,0,1,0.1577326801959412,0,0,0.78,1.0,0
1,0,5,0,0,0,1,0,0.0660601819454163,0,0,0.91,1.0,0
1,0,0,1,2,0,11,0,0.0040587823652904,0,0,3.15,3.0,0
1,0,2,0,0,0,4,0,0.158852344296711,0,0,190.04,190.0,0
0,0,5,0,0,0,0,0,0.0594821553533939,0,0,0.86,1.0,0
1,1,2,0,0,0,3,0,0.0594821553533939,1,1,8.95,31.0,1
1,1,2,0,0,0,0,1,0.1577326801959412,0,0,1.24,1.0,0
1,1,2,0,0,0,11,0,0.0660601819454163,1,0,14.02,64.0,1
1,0,0,0,0,0,2,0,0.0117564730580825,0,0,16.18,16.0,0
1,0,5,0,0,0,0,1,0.1577326801959412,0,0,1.13,1.0,0
0,0,0,0,0,0,4,0,0.0090972708187543,0,0,0.79,1.0,0
1,0,2,0,0,0,0,0,0.0660601819454163,0,0,0.86,1.0,0
0,0,3,0,0,0,0,1,0.1577326801959412,1,1,1.15,1.0,1
1,0,3,0,0,0,2,1,0.0090972708187543,0,0,4.43,1.0,0
1,0,0,0,0,0,2,0,0.158852344296711,1,0,74.02,74.0,0
1,0,0,0,0,0,0,1,0.1577326801959412,1,1,1.74,2.0,1
1,0,0,0,0,0,2,0,0.008257522743177,1,0,1.49,18.0,1
1,0,0,0,1,0,14,0,0.0279916025192442,1,0,5.98,52.0,0
0,0,0,0,0,0,1,1,0.0005598320503848,0,0,1.84,2.0,0
1,0,0,0,0,0,2,0,0.0065780265920223,1,0,0.87,225.0,1
0,1,2,0,0,0,0,1,0.1577326801959412,0,0,0.82,1.0,0
1,0,0,0,0,0,6,0,0.0660601819454163,1,0,0.68,36.0,1
1,0,5,0,0,0,3,1,0.1577326801959412,0,0,0.85,1.0,0
1,0,2,0,0,0,0,0,0.0660601819454163,1,1,37.26,13.0,1
1,0,0,0,0,1,5,0,0.158852344296711,1,0,336.91,2148.0,1
1,2,0,0,0,0,0,0,0.0051784464660601,0,0,1.09,18.0,0
1,2,2,0,0,0,1,0,0.0594821553533939,0,0,1.29,1.0,0
1,1,0,0,0,0,1,0,0.158852344296711,0,0,43.12,43.0,0
1,0,0,0,0,0,1,0,0.158852344296711,0,0,75.85,76.0,0
1,0,0,0,0,0,3,1,0.1577326801959412,1,1,1.91,0.0,1
1,0,0,0,0,0,1,1,0.1577326801959412,0,0,1.85,2.0,0
1,1,2,0,0,0,0,1,0.0188943317004898,0,0,0.38,0.0,0
1,2,0,0,0,0,1,0,0.0004198740377886,1,0,1.21,0.0,1
1,1,0,0,0,0,14,1,0.0012596221133659,1,0,1.01,1.0,0
1,2,3,0,0,0,0,0,0.0016794961511546,1,0,10.28,1.0,1
1,2,0,0,0,0,0,0,0.0134359692092372,1,0,1.91,1.0,1
1,1,2,0,0,0,2,0,0.0009797060881735,1,0,91.17,91.0,1
1,0,0,2,0,0,6,0,0.0138558432470258,0,0,25.92,26.0,0
1,1,0,0,0,0,7,0,0.158852344296711,1,0,1.89,2.0,1
0,0,0,0,0,0,3,1,0.1577326801959412,1,0,0.54,0.0,1
1,0,0,1,0,2,4,0,0.0023792862141357,0,0,3.98,4.0,0
0,0,2,0,0,0,7,0,0.0036389083275017,1,0,12.89,42.0,1
1,0,0,0,0,0,0,0,0.0138558432470258,1,0,0.68,3.0,1
1,1,5,0,0,0,0,1,0.1577326801959412,0,0,1.05,1.0,0
1,1,0,0,0,0,0,1,0.0079776067179846,0,0,0.22,0.0,0
1,0,0,0,0,0,3,0,0.0134359692092372,1,0,1.13,1.0,1
1,0,3,2,1,0,8,1,0.158852344296711,1,0,2.75,3.0,1
0,2,0,0,0,0,1,1,0.1577326801959412,1,0,0.2,0.0,1
1,0,0,0,0,0,13,0,0.0002799160251924,1,0,0.66,22.0,1
1,2,2,0,0,0,0,1,0.1577326801959412,0,0,0.71,1.0,0
1,0,0,0,0,0,1,0,0.0013995801259622,0,0,1.28,2.0,0
1,1,5,0,0,0,0,1,0.1577326801959412,0,0,0.98,1.0,0
1,1,2,0,0,0,0,1,0.1577326801959412,0,0,42.08,42.0,0
1,0,3,0,0,0,0,1,0.1577326801959412,0,0,1.1,1.0,0
1,0,5,0,0,0,1,0,0.158852344296711,0,0,1.2,3.0,0
1,2,0,0,0,0,0,0,0.0004198740377886,1,0,0.88,11.0,1
0,1,5,0,0,0,1,0,0.158852344296711,0,0,2.01,2.0,0
1,0,0,1,0,0,3,1,0.1577326801959412,1,1,60.23,60.0,1
1,0,3,0,0,0,0,1,0.1577326801959412,0,0,0.12,0.0,0
0,0,2,0,0,1,0,0,0.0660601819454163,1,0,0.88,8.0,1
1,2,0,0,0,0,1,1,0.001959412176347,1,1,149.43,149.0,1
0,0,5,0,0,0,0,0,0.0020993701889433,0,0,1.06,1.0,0
1,0,0,0,0,0,0,0,0.0064380685794261,0,0,1.22,1.0,0
1,1,0,0,0,0,4,0,0.158852344296711,0,0,8.32,8.0,0
1,0,0,0,0,0,9,1,0.1577326801959412,1,1,27.04,2.0,1
1,2,0,0,0,0,1,1,0.1577326801959412,0,0,0.23,0.0,0
